time,value
2021-01-03T13:00:00,32.8
2021-01-03T14:00:00,33.1
2021-01-03T15:00:00,39.0
2021-01-03T16:00:00,40.2
2021-01-03T17:00:00,40.2
2021-01-03T18:00:00,40.9
2021-01-03T19:00:00,42.1
2021-01-03T20:00:00,41.2
2021-01-03T21:00:00,40.2
2021-01-03T22:00:00,41.9
2021-01-03T23:00:00,42.1
2021-01-04T00:00:00,45.0
2021-01-04T01:00:00,43.1
2021-01-04T02:00:00,43.1
2021-01-04T03:00:00,43.1
2021-01-04T04:00:00,48.3
2021-01-04T05:00:00,45.0
2021-01-04T06:00:00,42.8
2021-01-04T07:00:00,57.1
2021-01-04T08:00:00,52.3
2021-01-04T09:00:00,52.3
2021-01-04T10:00:00,54.2
2021-01-04T11:00:00,51.4
2021-01-04T12:00:00,84.9
2021-01-04T13:00:00,133.9
2021-01-04T14:00:00,125.6
2021-01-04T15:00:00,105.6
2021-01-04T16:00:00,87.5
2021-01-04T17:00:00,43.1
2021-01-04T18:00:00,50.0
2021-01-04T19:00:00,49.2
2021-01-04T20:00:00,53.3
2021-01-04T21:00:00,48.1
2021-01-04T22:00:00,44.3
2021-01-04T23:00:00,48.8
2021-01-05T00:00:00,47.8
2021-01-05T01:00:00,49.5
2021-01-05T02:00:00,50.4
2021-01-05T03:00:00,48.8
2021-01-05T04:00:00,49.7
2021-01-05T05:00:00,53.8
2021-01-05T06:00:00,108.2
2021-01-05T07:00:00,136.3
2021-01-05T08:00:00,132.3
2021-01-05T09:00:00,129.9
2021-01-05T10:00:00,127.5
2021-01-05T11:00:00,123.2
2021-01-05T12:00:00,118.2
2021-01-05T13:00:00,111.1
2021-01-05T14:00:00,110.2
2021-01-05T15:00:00,94.9
2021-01-05T16:00:00,82.1
2021-01-05T17:00:00,35.4
2021-01-05T18:00:00,42.8
2021-01-05T19:00:00,45.2
2021-01-05T20:00:00,45.0
2021-01-05T21:00:00,41.6
2021-01-05T22:00:00,44.3
2021-01-05T23:00:00,43.3
2021-01-06T00:00:00,44.5
2021-01-06T01:00:00,51.2
2021-01-06T02:00:00,49.5
2021-01-06T03:00:00,48.8
2021-01-06T04:00:00,52.6
2021-01-06T05:00:00,52.8
2021-01-06T06:00:00,118.5
2021-01-06T07:00:00,147.3
2021-01-06T08:00:00,141.1
2021-01-06T09:00:00,140.4
2021-01-06T10:00:00,135.8
2021-01-06T11:00:00,131.6
2021-01-06T12:00:00,121.8
2021-01-06T13:00:00,116.1
2021-01-06T14:00:00,112.3
2021-01-06T15:00:00,99.9
2021-01-06T16:00:00,96.1
2021-01-06T17:00:00,103.7
2021-01-06T18:00:00,90.2
2021-01-06T19:00:00,65.2
2021-01-06T20:00:00,69.2
2021-01-06T21:00:00,70.9
2021-01-06T22:00:00,43.5
2021-01-06T23:00:00,38.3
2021-01-07T00:00:00,43.5
2021-01-07T01:00:00,45.7
2021-01-07T02:00:00,46.2
2021-01-07T03:00:00,42.8
2021-01-07T04:00:00,45.7
2021-01-07T05:00:00,46.9
2021-01-07T06:00:00,97.1
2021-01-07T07:00:00,123.5
2021-01-07T08:00:00,119.4
2021-01-07T09:00:00,111.6
2021-01-07T10:00:00,104.2
2021-01-07T11:00:00,104.4
2021-01-07T12:00:00,95.9
2021-01-07T13:00:00,93.7
2021-01-07T14:00:00,90.4
2021-01-07T15:00:00,81.4
2021-01-07T16:00:00,69.0
2021-01-07T17:00:00,30.7
2021-01-07T18:00:00,33.8
2021-01-07T19:00:00,37.6
2021-01-07T20:00:00,39.3
2021-01-07T21:00:00,35.9
2021-01-07T22:00:00,35.4
2021-01-07T23:00:00,35.9
2021-01-08T00:00:00,38.3
2021-01-08T01:00:00,43.8
2021-01-08T02:00:00,41.2
2021-01-08T03:00:00,40.2
2021-01-08T04:00:00,44.5
2021-01-08T05:00:00,45.4
2021-01-08T06:00:00,104.2
2021-01-08T07:00:00,128.0
2021-01-08T08:00:00,121.3
2021-01-08T09:00:00,124.9
2021-01-08T10:00:00,121.3
2021-01-08T11:00:00,119.2
2021-01-08T12:00:00,115.6
2021-01-08T13:00:00,102.1
2021-01-08T14:00:00,102.8
2021-01-08T15:00:00,91.4
2021-01-08T16:00:00,63.5
2021-01-08T17:00:00,35.2
2021-01-08T18:00:00,38.1
2021-01-08T19:00:00,40.7
2021-01-08T20:00:00,42.3
2021-01-08T21:00:00,39.7
2021-01-08T22:00:00,39.5
2021-01-08T23:00:00,39.3
2021-01-09T00:00:00,34.0
2021-01-09T01:00:00,31.2
2021-01-09T02:00:00,33.1
2021-01-09T03:00:00,32.4
2021-01-09T04:00:00,32.8
2021-01-09T05:00:00,32.8
2021-01-09T06:00:00,33.5
2021-01-09T07:00:00,33.3
2021-01-09T08:00:00,33.1
2021-01-09T09:00:00,33.3
2021-01-09T10:00:00,59.2
2021-01-09T11:00:00,55.0
2021-01-09T12:00:00,54.0
2021-01-09T13:00:00,55.0
2021-01-09T14:00:00,53.3
2021-01-09T15:00:00,57.1
2021-01-09T16:00:00,35.9
2021-01-09T17:00:00,31.6
2021-01-09T18:00:00,33.5
2021-01-09T19:00:00,35.7
2021-01-09T20:00:00,37.1
2021-01-09T21:00:00,33.1
2021-01-09T22:00:00,30.9
2021-01-09T23:00:00,32.6
2021-01-10T00:00:00,28.3
2021-01-10T01:00:00,28.5
2021-01-10T02:00:00,30.7
2021-01-10T03:00:00,30.5
2021-01-10T04:00:00,29.0
2021-01-10T05:00:00,29.7
2021-01-10T06:00:00,31.2
2021-01-10T07:00:00,30.0
2021-01-10T08:00:00,30.2
2021-01-10T09:00:00,29.5
2021-01-10T10:00:00,32.8
2021-01-10T11:00:00,33.1
2021-01-10T12:00:00,34.3
2021-01-10T13:00:00,31.4
2021-01-10T14:00:00,31.2
2021-01-10T15:00:00,33.8
2021-01-10T16:00:00,34.7
2021-01-10T17:00:00,32.4
2021-01-10T18:00:00,35.0
2021-01-10T19:00:00,28.5
2021-01-10T20:00:00,30.9
2021-01-10T21:00:00,29.5
2021-01-10T22:00:00,31.2
2021-01-10T23:00:00,34.7
